"","also","can","even","get","know","new","one","people","subject","think","use","well","will","article","dont","good","just","now","time","writes"
"6269",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6270",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6271",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6272",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"6273",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6274",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
"6275",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6276",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6277",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6278",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6279",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6280",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6281",0,1,0,0,1,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0
"6282",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6283",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6284",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"6285",2,2,0,3,0,2,0,1,1,0,0,0,3,0,0,1,0,0,0,0
"6286",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6287",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6288",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6289",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6290",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"6291",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6292",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6293",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6294",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6295",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6296",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
"6297",0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0
"6298",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6299",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6300",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6301",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6302",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6303",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6304",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6305",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"6306",0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,1,0,0,0
"6307",1,2,0,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0
"6308",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6309",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6310",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"6311",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6312",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6313",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6314",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6315",0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6316",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
"6317",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"6318",2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6319",0,2,0,0,0,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"6320",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6321",0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6322",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6323",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6324",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6325",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6326",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6327",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6328",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"6329",0,0,0,1,0,1,0,0,1,0,1,1,2,0,0,0,1,1,0,0
"6330",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6331",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6332",0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0
"6333",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6334",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6335",0,1,0,0,0,0,0,0,1,1,0,1,3,0,0,1,2,1,0,0
"6336",1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0
"6337",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6338",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6339",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6340",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6341",0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,1,0,2,0,0
"6342",1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"6343",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6344",0,2,1,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"6345",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6346",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6347",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6348",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6349",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6350",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"6351",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"6352",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6353",0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6354",0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0
"6355",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6356",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6357",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6358",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"6359",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6360",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6361",0,1,0,0,1,5,2,0,1,0,0,0,0,0,2,0,0,0,0,0
"6362",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"6363",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6364",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6365",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6366",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6367",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6368",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6369",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6370",0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"6371",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6372",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6373",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
"6374",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
"6375",0,0,0,3,0,0,1,0,1,1,0,0,2,3,0,1,1,1,0,2
"6376",0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
"6377",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6378",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6379",0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1
"6380",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6381",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0
"6382",0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"6383",1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
"6384",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,2
"6385",0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0
"6386",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6387",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"6388",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6389",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6390",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6391",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6392",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6393",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6394",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6395",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6396",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6397",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6398",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"6399",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6400",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0
"6401",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6402",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6403",1,0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,3,10,1,0
"6404",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6405",0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"6406",0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6407",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6408",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"6409",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6410",0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"6411",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6412",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6413",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6414",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6415",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6416",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6417",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6418",0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,1,0
"6419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6420",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6421",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6422",0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
"6423",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6424",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6425",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6426",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"6427",1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"6428",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6429",2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"6430",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6431",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"6432",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6433",0,1,1,2,0,3,2,0,1,0,0,2,0,0,0,0,1,0,2,0
"6434",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6435",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6436",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"6437",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6438",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6439",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6440",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6441",0,1,0,0,0,2,0,0,1,0,1,0,10,0,0,0,0,0,0,0
"6442",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6443",0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0
"6444",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6445",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6446",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6447",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"6448",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6449",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"6450",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6451",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"6452",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6453",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6454",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6455",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6456",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6457",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"6458",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6459",0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6460",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6461",0,0,0,3,1,0,0,0,1,1,2,1,1,0,1,1,1,0,3,0
"6462",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6463",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6464",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6465",0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"6466",1,0,1,8,1,0,4,0,1,0,0,0,1,0,2,3,1,0,0,0
"6467",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6468",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6469",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6470",3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6471",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6472",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6473",2,1,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0
"6474",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6475",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6476",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6477",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6478",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6479",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
"6480",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6481",3,3,1,6,6,1,7,1,1,6,2,5,8,0,4,2,2,0,2,0
"6482",1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,1
"6483",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"6484",0,1,0,0,1,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0
"6485",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6486",0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6487",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"6488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
"6489",0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6490",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6493",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"6494",0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2
"6495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6496",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"6497",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6498",0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1
"6499",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6501",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6502",0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"6503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6504",0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"6505",0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"6506",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"6507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6508",3,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"6509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6510",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6511",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"6512",0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6513",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6514",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6515",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6516",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6517",1,0,0,0,2,0,1,0,2,0,1,0,4,1,0,0,0,1,0,0
"6518",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6519",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"6520",1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0
"6521",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"6522",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6523",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6524",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6525",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"6526",0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0
"6527",0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
"6528",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6529",2,1,0,0,0,0,0,0,1,1,2,2,2,0,0,1,0,0,1,0
"6530",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"6531",1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6532",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6533",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6534",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6535",0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"6536",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6537",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6538",2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,1,0
"6539",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6540",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6541",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6542",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6543",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
"6544",0,2,0,0,0,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"6545",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6546",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"6547",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6548",1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
"6549",1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
"6550",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"6551",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6552",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"6553",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6554",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"6555",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6556",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6557",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6558",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"6559",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6560",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6561",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6562",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6563",2,1,0,0,0,0,0,0,1,0,1,4,1,0,0,1,0,1,1,0
"6564",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6565",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"6566",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6567",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6568",0,2,0,1,1,1,0,0,2,0,0,0,5,0,2,1,0,2,0,0
"6569",1,3,1,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0
"6570",1,4,1,2,3,1,1,1,1,0,0,0,2,0,4,0,0,3,1,0
"6571",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6572",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6573",0,0,0,1,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0
"6574",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6575",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"6576",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6577",0,0,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,0,1,0
"6578",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
"6579",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6580",0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0
"6581",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"6582",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6583",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6584",0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
"6585",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
